schemaVersion,warehouseId,warehouseName,brand,paletteName,warehouseCreatedAt,warehouseUpdatedAt,colorKey,hex,ownedCount,sourcePaletteName,isExtraColor,itemUpdatedAt,note
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E6,#F13D74,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E5,#F551A2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E7,#C63478,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M6,#B0A782,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F10,#8A4526,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F11,#5A2121,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G8,#753832,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M5,#D0CCAA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G13,#B7714A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G7,#9D5B3E,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B11,#5D722A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B18,#E6EE49,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B1,#E6EE31,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B14,#ADE946,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B17,#9BB13A,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C1,#E8FFE7,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B13,#CAEB7B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B2,#63F347,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B8,#1C9C4F,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B20,#C2F0CC,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B16,#C5ED9C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B4,#5DE035,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B12,#166F41,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C14,#D5FDFF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B3,#9EF780,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B5,#35E352,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B15,#2E5132,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F12,#FD4E6A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F3,#F74941,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F6,#943630,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F7,#971937,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F14,#FFA9AD,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F2,#FC3D46,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F9,#E2677A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F8,#BC0028,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A9,#FF995B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F1,#FD957B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F13,#F35744,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F5,#E7002F,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A11,#FFDD99,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A6,#FEAC4C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A7,#FE8B4C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F4,#FC283C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A3,#FEFF8B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A13,#FFC365,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A10,#F77C31,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A14,#FD543D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A15,#FFF365,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A4,#FBED56,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A5,#F4D738,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A8,#FFDA45,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H1,#FDFBFF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H12,#FFF5ED,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H4,#89858C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H7,#000000,6000,221,false,,base 1000 + purchased extra 5000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H2,#FEFFFF,6000,221,false,,base 1000 + purchased extra 5000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A1,#FAF4C8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H3,#B6B1BA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H6,#2F2B2F,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E11,#FCDDD2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G1,#FFE2CE,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M9,#A58767,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H5,#48464E,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E14,#FFD1BA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G2,#FFC4AA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G9,#E6B483,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G17,#78524B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E1,#FDD3CC,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G3,#F4C3A5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G5,#EDB045,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M12,#644749,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E15,#F8C7C9,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A12,#FE9F72,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G6,#E99C17,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G14,#8D614C,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H9,#EDEDED,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H14,#CFD7D3,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H11,#CECDD5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M15,#757D78,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G16,#F2D9BA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M4,#E3D2BC,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M7,#B4A497,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M8,#B38281,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H13,#F5ECD2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G4,#E1B383,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M13,#D19066,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M14,#C77362,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A2,#FFFFD5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G11,#E0C593,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G12,#FFC890,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G10,#D98C39,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G15,#FCF9E0,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M1,#BCC6B8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M2,#8AA386,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M3,#697D80,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H8,#E7D6DB,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H10,#EEE9EA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M10,#C5B2BC,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,M11,#9F7594,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A16,#FFFF9F,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A17,#FFE36E,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A18,#FEBE7D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A19,#FD7C72,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A20,#FFD568,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A21,#FFE395,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A22,#F4F57D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A23,#E6C9B7,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A24,#F7F8A2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A25,#FFD67D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,A26,#FFC830,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B9,#27523A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B21,#156A6B,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B22,#0B3C43,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B23,#303A21,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B24,#EEFCA5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B25,#4E846D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B26,#8D7A35,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B27,#CCE1AF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B28,#9EE5B9,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B29,#C5E254,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B30,#E2FCB1,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B31,#B0E792,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,B32,#9CAB5A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C12,#1C334D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C18,#1D3344,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C19,#1887A2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C20,#176DAF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C21,#BEDDFF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C22,#67B4BE,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C23,#C8E2FF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C24,#7CC4FF,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C25,#A9E5E5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C26,#3CAED8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C27,#D3DFFA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C28,#BBCFED,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,C29,#34488E,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D4,#182A84,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D10,#361851,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D22,#333A95,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D23,#EBDAFC,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D24,#7786E5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D25,#494FC7,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,D26,#DFC2F8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E16,#FFF3EB,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E17,#FFE2EA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E18,#FFC7DB,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E19,#FEBAD5,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E20,#D8C7D1,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E21,#BD9DA1,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E22,#B785A1,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E23,#937A8D,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,E24,#E1BCE8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F15,#D30022,3000,221,false,,base 1000 + purchased extra 2000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F16,#FEC2A6,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F17,#E69C79,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F18,#D37C46,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F19,#C1444A,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F20,#CD9391,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F21,#F7B4C6,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F22,#FDC0D0,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F23,#F67E66,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F24,#E698AA,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,F25,#E54B4F,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G18,#FFE4CC,2000,221,false,,base 1000 + purchased extra 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G19,#E07935,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G20,#A94023,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,G21,#B88558,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H15,#98A6A8,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H16,#1D1414,3000,221,false,,base 1000 + purchased extra 2000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H17,#F1EDED,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H18,#FFFDF0,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H19,#F6EFE2,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H20,#949FA3,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H21,#FFFBE1,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H22,#CACAD4,1000,221,false,,base 1000
1,warehouse-221,MARD 221,MARD,221,2026-09-11T19:38:55.032Z,2026-09-11T19:38:55.032Z,H23,#9A9D94,1000,221,false,,base 1000
